id,target
000bf832cae9ff1,0.3383638313313097
000c74cc71a1140,0.33841073749257905
000f5f9851161d3,0.33844167181709733
000f7499e95aba6,0.33842797260258667
00133ce6ec257f9,0.33838455790006655
0014926d972f4f5,0.3384061414632437
0014e523a391acf,0.3383896681260541
0015d7e2d516140,0.33808222296480966
001891be58f53d4,0.3384217451097994
001bb1d7a769e7c,0.33843162911211316
001bbef94e70824,0.33839002362003584
0021c680a8d59e9,0.3381965841091143
0022e30fd1ebe55,0.33842078654567004
00253c0f136e834,0.3384276044123913
00254afb7e880dc,0.33842682994335965
0025ed1285820e7,0.3384118103226311
0026e4e93a2b4fe,0.33842860741326836
0029a34b563d964,0.3384208817672723
002a40e35cb4963,0.33842153562227445
002a62a9b6d192c,0.3383996283056497
002b9aecde40ab0,0.3384272235259823
002b9bc62409279,0.3384279789506935
002c8276e93da37,0.33842357971266945
002ff8e930177de,0.13983068837346777
00314d4632fe872,0.33841125168923125
00317106f0d7fbd,0.33841214677229237
0032149f874e62d,0.3384164825292483
003240ddd6178fd,0.3384253698787918
00325ca34e63626,0.33842931840123186
0033557bf4fe56a,0.3383778733435885
003413d1a8d077e,0.33837283294677595
0036dda5186a1bc,0.3384296865914272
003d8b8446088f3,0.33841787276464114
003f09c38b26c42,0.3384345555893557
0040bb451274bb2,0.3384184187018274
0040c0c4d81e49a,0.33841892020226594
004322758602488,0.338408902889709
00446eff14fbbd8,0.33834539642911377
004592bc2778a95,0.3383785589391247
004740044e941a0,0.33150008049399443
0047fc1584f170d,0.338401208984247
0048eba7107927e,0.33842648714559154
004b722eb2ba835,0.3383962003279686
004d1e194398974,0.3384207103683883
004d5f4e9521db6,0.33841181667073794
004e25537986ac4,0.3375416753212523
004f442182fff78,0.33842072941270873
005271243f7c898,0.33838549741987545
00535a55fe98987,0.33841285141214905
0053fdcb72c344b,0.3384066048750413
00552c1f1d86a9a,0.33838874765056565
0055d69940545dc,0.3384035514356624
0056c8073708b20,0.33843333040474005
005b1167b329950,0.33841832348022516
005b37fbd01f73b,0.3384161841682279
005c4df6fa41056,0.33837567055052303
005d0ff164f2915,0.338392861223783
005e415ae551799,0.3384191360378977
005e897502b26f5,0.3384061351151369
005ecf53820e43a,0.3383950005357802
005ef092e54e078,0.3385535318073162
005fab671f50a1c,0.33842546510039406
006316a2f05abe0,0.33842545875228724
00651188447ed04,0.3384103185175292
006898e53c9aa8d,0.3384275536275368
0068b35697d2a92,0.33840551300066884
006ae0147f32e31,0.33842002477285205
006c5e411276ce2,0.3384234844910672
006e25bf40d5ccd,0.3384270076903505
006eb89d02f12a4,0.3377864900606422
006f093cbe14961,0.3384528571813085
006fa6aa2e919fc,0.3384292295277364
00725210b735603,0.3384092710799044
00755724c13fc0e,0.33842377650398076
00763a406348dcf,0.3384047512278508
0076d2eafa09de4,0.33840427511983956
0078517a59a3cdb,0.338415695364003
007a3e1eb788310,0.3384315275424041
007bf72d860e3c1,0.338408972718884
007e50ffe9e9499,0.33842992147137946
007faa1ee0970ae,0.33842969928764083
00829a9f070cedc,0.3384236939785922
00837447af491ea,0.3384192122151795
00839672bb1f293,0.3400698850383248
00844b07371b7a8,0.33839618763175494
0085add05816486,0.33842350353538764
00875bd9e4b440f,0.3384228814209196
00914df5426ec41,0.3384261760883575
00918b7ed237ee6,0.3384175172706594
00968af3e3d4d88,0.33838568151497317
0096f098e4a7859,0.33842388442179666
009929e746d74da,0.33841982798154074
0099662c394e3b3,0.338557315278979
009cc1b9e8b4439,0.3384298389459908
009d9146cd229c1,0.33836932244370627
009dc4627b81687,0.33840594467193236
009e8be12bc19b0,0.3384287026348706
009f1005ca5f9df,0.33838904601158604
009f332e4dbdc56,0.33842388442179666
00a8d2538f120ae,0.33839107740576746
00a9da79c5d25c8,0.338408280775241
00aaba868e96c0b,0.33839315323669655
00ac200fca385d0,0.33839217562824675
00ac8dfbe96930c,0.33842380824451485
00afa7d72e5fc0c,0.33840986145383833
00b7d2259828c00,0.3384329431702242
00b8c818c79735c,0.33842759806428446
00bab9c25ece211,0.3384178283278934
00bb353964cf89d,0.4528045443938345
00bc20b0c93d9a7,0.33838546567934136
00bc77d80230235,0.338374356492412
00c02deddad45c2,0.33839555282107325
00c0a3fb05774a1,0.3384221831291698
00c5f6b8c06ce6b,0.3384246652389351
00c8490baee2ee1,0.338443658774531
00cc0d20ae4e03b,0.33842539527121906
00cef221d85646d,0.3384058050135824
00d45e3b9067261,0.33841897733522724
00d6f16f8d2e041,0.33842130709042906
00d740221344219,0.33842834079278206
00d740bb89c8e9a,0.3384268426395733
00d7e7401d96873,0.3384065731345072
