id,target
000bf832cae9ff1,0.4840646643265744
000c74cc71a1140,0.5454808142916305
000f5f9851161d3,0.6229840166566755
000f7499e95aba6,0.5527973386775229
00133ce6ec257f9,0.4007706800370801
0014926d972f4f5,0.576797907449047
0014e523a391acf,0.55699577844903
0015d7e2d516140,0.48362550673767624
001891be58f53d4,0.5837710654577712
001bb1d7a769e7c,0.5876508784414154
001bbef94e70824,0.5482418181912979
0021c680a8d59e9,0.5452279804695285
0022e30fd1ebe55,0.5936106096505582
00253c0f136e834,0.5938726760005532
00254afb7e880dc,0.5772315673514329
0025ed1285820e7,0.536129249534269
0026e4e93a2b4fe,0.5895946094108113
0029a34b563d964,0.5794124159304012
002a40e35cb4963,0.4526513018977312
002a62a9b6d192c,0.5946716033899632
002b9aecde40ab0,0.5906057056693712
002b9bc62409279,0.5854381193776912
002c8276e93da37,0.5799949615495839
002ff8e930177de,0.598473343249387
00314d4632fe872,0.4941930462123726
00317106f0d7fbd,0.523012695756669
0032149f874e62d,0.5303976125579231
003240ddd6178fd,0.5778971758429204
00325ca34e63626,0.5905626205392044
0033557bf4fe56a,0.48844010570079166
003413d1a8d077e,0.5130776292607313
0036dda5186a1bc,0.5903168380976289
003d8b8446088f3,0.565689772093555
003f09c38b26c42,0.597164804223275
0040bb451274bb2,0.49119026362108975
0040c0c4d81e49a,0.3524416831782759
004322758602488,0.4969309538529423
00446eff14fbbd8,0.5329880686607861
004592bc2778a95,0.5648403795274102
004740044e941a0,0.5341883271655914
0047fc1584f170d,0.6049210837726864
0048eba7107927e,0.5695704814391306
004b722eb2ba835,0.3086390451641968
004d1e194398974,0.34058717712128195
004d5f4e9521db6,0.5887998949224786
004e25537986ac4,0.5938903044518696
004f442182fff78,0.6012320166080329
005271243f7c898,0.5045795803343989
00535a55fe98987,0.5675486474667834
0053fdcb72c344b,0.5437612335625336
00552c1f1d86a9a,0.5489183025408858
0055d69940545dc,0.42990901612670146
0056c8073708b20,0.6077753093132139
005b1167b329950,0.4896622055579908
005b37fbd01f73b,0.48321748278652693
005c4df6fa41056,0.5533009148105539
005d0ff164f2915,0.458837872432967
005e415ae551799,0.5568744708009877
005e897502b26f5,0.38610070115372386
005ecf53820e43a,0.5058761081106309
005ef092e54e078,0.5738319354544115
005fab671f50a1c,0.6019047661162402
006316a2f05abe0,0.5791044259707903
00651188447ed04,0.5641985545058344
006898e53c9aa8d,0.5656017194731656
0068b35697d2a92,0.5605171362963284
006ae0147f32e31,0.5564127547701506
006c5e411276ce2,0.5508015888373778
006e25bf40d5ccd,0.5614107792631507
006eb89d02f12a4,0.46784499517884265
006f093cbe14961,0.5932214989361603
006fa6aa2e919fc,0.5912762142727501
00725210b735603,0.5157492658758434
00755724c13fc0e,0.5820520225458331
00763a406348dcf,0.4702603021603204
0076d2eafa09de4,0.4803195147837496
0078517a59a3cdb,0.5954266090447371
007a3e1eb788310,0.5853194709367118
007bf72d860e3c1,0.4990274547741708
007e50ffe9e9499,0.5750315665058648
007faa1ee0970ae,0.5811144279656437
00829a9f070cedc,0.5490533842839399
00837447af491ea,0.5351993636666892
00839672bb1f293,0.5818072858598442
00844b07371b7a8,0.57358483834867
0085add05816486,0.5954558005649679
00875bd9e4b440f,0.5821143495787928
00914df5426ec41,0.5688626543006766
00918b7ed237ee6,0.5559005436838477
00968af3e3d4d88,0.5491796219226046
0096f098e4a7859,0.5964832703681405
009929e746d74da,0.4276179449089085
0099662c394e3b3,0.5727584524054298
009cc1b9e8b4439,0.5939328218861466
009d9146cd229c1,0.5478650473928215
009dc4627b81687,0.5682144352306572
009e8be12bc19b0,0.5866670017068375
009f1005ca5f9df,0.1278727820999271
009f332e4dbdc56,0.5213673636742187
00a8d2538f120ae,0.53015475823199
00a9da79c5d25c8,0.4779697019807223
00aaba868e96c0b,0.5157008922102817
00ac200fca385d0,0.5117040442371346
00ac8dfbe96930c,0.5845932086212031
00afa7d72e5fc0c,0.6218228096533459
00b7d2259828c00,0.5315068604479656
00b8c818c79735c,0.5871032013013622
00bab9c25ece211,0.607026339162111
00bb353964cf89d,0.6050301411410003
00bc20b0c93d9a7,0.4795023314896712
00bc77d80230235,0.5439343808089389
00c02deddad45c2,0.4564146475877623
00c0a3fb05774a1,0.4902653376228634
00c5f6b8c06ce6b,0.5861284674584839
00c8490baee2ee1,0.5976903113448929
00cc0d20ae4e03b,0.6155553275144405
00cef221d85646d,0.5593611580709317
00d45e3b9067261,0.5295651911110117
00d6f16f8d2e041,0.5021767626624979
00d740221344219,0.587288001252875
00d740bb89c8e9a,0.5847316666608652
00d7e7401d96873,0.5846692798704435
00d9de95f03c93a,0.5690663674889408
00d9dfc6a3734ff,0.19606907347115723
00dbbde4ea3586a,0.450121290467772
00dc1db87ad101f,0.591227631456071
00dc22cf14a908e,0.5831116119848789
00e42bcc5780854,0.5563663232221068
00e46ee58140648,0.5372937133192824
